MJD,Temperature [mdC]
57935.16176,-3175
57935.16178,-3170
57935.16181,-3162
57935.16183,-3157
57935.16185,-3153
57935.16188,-3144
57935.1619,-3140
57935.16192,-3136
57935.16195,-3131
57935.16197,-3127
57935.16199,-3118
57935.16202,-3110
57935.16204,-3101
57935.16206,-3097
57935.16209,-3088
57935.16211,-3084
57935.16213,-3079
57935.16216,-3071
57935.16218,-3062
57935.1622,-3053
57935.16222,-3049
57935.16225,-3036
57935.16227,-3032
57935.16229,-3023
57935.16232,-3014
57935.16234,-3006
57935.16236,-2997
57935.16239,-2988
57935.16241,-2980
57935.16243,-2971
57935.16246,-2967
57935.16248,-2962
57935.1625,-2954
57935.16253,-2950
57935.16255,-2945
57935.16257,-2937
57935.16259,-2928
57935.16262,-2924
57935.16264,-2915
57935.16266,-2911
57935.16269,-2906
57935.16271,-2893
57935.16273,-2893
57935.16276,-2889
57935.16278,-2885
57935.1628,-2881
57935.16283,-2872
57935.16285,-2863
57935.16287,-2859
57935.1629,-2855
57935.16292,-2846
57935.16294,-2842
57935.16297,-2837
57935.16299,-2833
57935.16301,-2829
57935.16303,-2825
57935.16306,-2816
57935.16308,-2812
57935.1631,-2803
57935.16313,-2799
57935.16315,-2794
57935.16317,-2790
57935.1632,-2782
57935.16322,-2777
57935.16324,-2773
57935.16327,-2764
57935.16329,-2760
57935.16331,-2760
57935.16334,-2751
57935.16336,-2743
57935.16338,-2739
57935.16341,-2730
57935.16343,-2721
57935.16345,-2709
57935.16347,-2704
57935.1635,-2696
57935.16352,-2687
57935.16354,-2683
57935.16357,-2674
57935.16359,-2666
57935.16361,-2657
57935.16364,-2653
57935.16366,-2644
57935.16368,-2640
57935.16371,-2631
57935.16373,-2627
57935.16375,-2623
57935.16378,-2619
57935.1638,-2614
57935.16382,-2610
57935.16384,-2606
57935.16387,-2601
57935.16389,-2593
57935.16391,-2589
57935.16394,-2584
57935.16396,-2572
57935.16398,-2567
57935.16401,-2563
57935.16403,-2559
57935.16405,-2554
57935.16408,-2546
57935.1641,-2537
57935.16412,-2529
57935.16415,-2525
57935.16417,-2516
57935.16419,-2508
57935.16422,-2499
57935.16424,-2495
57935.16426,-2495
57935.16428,-2486
57935.16431,-2482
57935.16433,-2473
57935.16435,-2469
57935.16438,-2461
57935.1644,-2456
57935.16442,-2452
57935.16445,-2448
57935.16447,-2444
57935.16449,-2435
57935.16452,-2431
57935.16454,-2427
57935.16456,-2418
57935.16459,-2410
57935.16461,-2405
57935.16463,-2401
57935.16466,-2397
57935.16468,-2388
57935.1647,-2384
57935.16472,-2376
57935.16475,-2371
57935.16477,-2367
57935.16479,-2363
57935.16482,-2354
57935.16484,-2350
57935.16486,-2342
57935.16489,-2337
57935.16491,-2325
57935.16493,-2316
57935.16496,-2312
57935.16498,-2308
57935.165,-2303
57935.16503,-2295
57935.16505,-2282
57935.16507,-2274
57935.16509,-2270
57935.16512,-2257
57935.16514,-2253
57935.16516,-2244
57935.16519,-2240
57935.16521,-2231
57935.16523,-2227
57935.16526,-2219
57935.16528,-2215
57935.1653,-2206
57935.16533,-2198
57935.16535,-2189
57935.16537,-2185
57935.1654,-2185
57935.16542,-2177
57935.16544,-2168
57935.16547,-2164
57935.16549,-2160
57935.16551,-2151
57935.16553,-2143
57935.16556,-2134
57935.16558,-2126
57935.1656,-2117
57935.16563,-2113
57935.16565,-2105
57935.16567,-2096
57935.1657,-2088
57935.16572,-2084
57935.16574,-2075
57935.16577,-2071
57935.16579,-2067
57935.16581,-2054
57935.16584,-2050
57935.16586,-2042
57935.16588,-2033
57935.16591,-2029
57935.16593,-2021
57935.16595,-2016
57935.16597,-2012
57935.166,-2004
57935.16602,-2000
57935.16604,-1995
57935.16607,-1987
57935.16609,-1983
57935.16611,-1979
57935.16614,-1974
57935.16616,-1970
57935.16618,-1966
57935.16621,-1966
57935.16623,-1962
57935.16625,-1958
57935.16628,-1949
57935.1663,-1945
57935.16632,-1941
57935.16634,-1932
57935.16637,-1928
57935.16639,-1924
57935.16641,-1920
57935.16644,-1916
57935.16646,-1916
57935.16648,-1912
57935.16651,-1907
57935.16653,-1907
57935.16655,-1899
57935.16658,-1899
57935.1666,-1891
57935.16662,-1891
57935.16665,-1886
57935.16667,-1882
57935.16669,-1878
57935.16672,-1874
57935.16674,-1870
57935.16676,-1865
57935.16678,-1865
57935.16681,-1861
57935.16683,-1861
57935.16685,-1857
57935.16688,-1857
57935.1669,-1853
57935.16692,-1853
57935.16695,-1849
57935.16697,-1849
57935.16699,-1849
57935.16702,-1845
57935.16704,-1845
57935.16706,-1845
57935.16709,-1840
57935.16711,-1840
57935.16713,-1836
57935.16716,-1836
57935.16718,-1832
57935.1672,-1828
57935.16722,-1824
57935.16725,-1819
57935.16727,-1815
57935.16729,-1811
57935.16732,-1811
57935.16734,-1807
57935.16736,-1807
57935.16739,-1807
57935.16741,-1807
57935.16743,-1807
57935.16746,-1807
57935.16748,-1807
57935.1675,-1807
57935.16753,-1803
57935.16755,-1803
57935.16757,-1803
57935.16759,-1803
57935.16762,-1807
57935.16764,-1803
57935.16766,-1807
57935.16769,-1807
57935.16771,-1807
57935.16773,-1803
57935.16776,-1803
57935.16778,-1803
57935.1678,-1799
57935.16783,-1799
57935.16785,-1799
57935.16787,-1794
57935.1679,-1794
57935.16792,-1790
57935.16794,-1786
57935.16797,-1782
57935.16799,-1782
57935.16801,-1782
57935.16803,-1778
57935.16806,-1778
57935.16808,-1774
57935.1681,-1774
57935.16813,-1769
57935.16815,-1765
57935.16817,-1769
57935.1682,-1769
57935.16822,-1769
57935.16824,-1769
57935.16827,-1769
57935.16829,-1765
57935.16831,-1765
57935.16834,-1765
57935.16836,-1761
57935.16838,-1761
57935.16841,-1761
57935.16843,-1761
57935.16845,-1761
57935.16847,-1761
57935.1685,-1761
57935.16852,-1765
57935.16854,-1765
57935.16857,-1765
57935.16859,-1765
57935.16861,-1765
57935.16864,-1765
57935.16866,-1769
57935.16868,-1765
57935.16871,-1765
57935.16873,-1769
57935.16875,-1769
57935.16878,-1774
57935.1688,-1774
57935.16882,-1774
57935.16884,-1774
57935.16887,-1778
57935.16889,-1774
57935.16891,-1778
57935.16894,-1778
57935.16896,-1778
57935.16898,-1778
57935.16901,-1782
57935.16903,-1778
57935.16905,-1778
57935.16908,-1782
57935.1691,-1782
57935.16912,-1782
57935.16915,-1782
57935.16917,-1782
57935.16919,-1782
57935.16922,-1782
57935.16924,-1782
57935.16926,-1782
57935.16928,-1786
57935.16931,-1782
57935.16933,-1786
57935.16935,-1786
57935.16938,-1786
57935.1694,-1790
57935.16942,-1790
57935.16945,-1790
57935.16947,-1786
57935.16949,-1790
57935.16952,-1794
57935.16954,-1794
57935.16956,-1799
57935.16959,-1799
57935.16961,-1794
57935.16963,-1794
57935.16966,-1794
57935.16968,-1799
57935.1697,-1803
57935.16972,-1807
57935.16975,-1807
57935.16977,-1811
57935.16979,-1815
57935.16982,-1815
57935.16984,-1819
57935.16986,-1819
57935.16989,-1819
57935.16991,-1819
57935.16993,-1819
57935.16996,-1819
57935.16998,-1819
57935.17,-1819
57935.17003,-1819
57935.17005,-1824
57935.17007,-1819
57935.17009,-1824
57935.17012,-1819
57935.17014,-1824
57935.17016,-1824
57935.17019,-1824
57935.17021,-1824
57935.17023,-1824
57935.17026,-1824
57935.17028,-1815
57935.1703,-1815
57935.17033,-1815
57935.17035,-1819
57935.17037,-1815
57935.1704,-1815
57935.17042,-1811
57935.17044,-1811
57935.17047,-1811
57935.17049,-1811
57935.17051,-1815
57935.17053,-1815
57935.17056,-1815
57935.17058,-1819
57935.1706,-1819
57935.17063,-1819
57935.17065,-1819
57935.17067,-1819
57935.1707,-1824
57935.17072,-1819
57935.17074,-1819
57935.17077,-1819
57935.17079,-1819
57935.17081,-1828
57935.17084,-1828
57935.17086,-1828
57935.17088,-1824
57935.17091,-1819
57935.17093,-1819
57935.17095,-1819
57935.17097,-1819
57935.171,-1819
57935.17102,-1824
57935.17104,-1819
57935.17107,-1824
57935.17109,-1824
57935.17111,-1824
57935.17114,-1828
57935.17116,-1824
57935.17118,-1828
57935.17121,-1828
57935.17123,-1828
57935.17125,-1828
57935.17128,-1828
57935.1713,-1828
57935.17132,-1828
57935.17134,-1832
57935.17137,-1836
57935.17139,-1836
57935.17141,-1840
57935.17144,-1836
57935.17146,-1840
57935.17148,-1840
57935.17151,-1840
57935.17153,-1840
57935.17155,-1840
57935.17158,-1840
57935.1716,-1845
57935.17162,-1840
57935.17165,-1840
57935.17167,-1849
57935.17169,-1849
57935.17172,-1849
57935.17174,-1849
57935.17176,-1849
57935.17178,-1840
57935.17181,-1840
57935.17183,-1845
57935.17185,-1845
57935.17188,-1845
57935.1719,-1849
57935.17192,-1849
57935.17195,-1853
57935.17197,-1849
57935.17199,-1849
57935.17202,-1849
57935.17204,-1849
57935.17206,-1849
57935.17209,-1849
57935.17211,-1845
57935.17213,-1845
57935.17216,-1845
57935.17218,-1845
57935.1722,-1840
57935.17222,-1840
57935.17225,-1840
57935.17227,-1840
57935.17229,-1849
57935.17232,-1845
57935.17234,-1845
57935.17236,-1849
57935.17239,-1845
57935.17241,-1849
57935.17243,-1849
57935.17246,-1853
57935.17248,-1849
57935.1725,-1849
57935.17253,-1849
57935.17255,-1849
57935.17257,-1845
57935.17259,-1845
57935.17262,-1840
57935.17264,-1840
57935.17266,-1836
57935.17269,-1836
57935.17271,-1836
57935.17273,-1836
57935.17276,-1836
57935.17278,-1836
57935.1728,-1836
57935.17283,-1836
57935.17285,-1836
57935.17287,-1836
57935.1729,-1832
57935.17292,-1832
57935.17294,-1832
57935.17297,-1828
57935.17299,-1832
57935.17301,-1832
57935.17303,-1828
57935.17306,-1828
57935.17308,-1828
57935.1731,-1828
57935.17313,-1832
57935.17315,-1828
57935.17317,-1832
57935.1732,-1832
57935.17322,-1832
57935.17324,-1832
57935.17327,-1832
57935.17329,-1832
57935.17331,-1832
57935.17334,-1828
57935.17336,-1828
57935.17338,-1828
57935.17341,-1824
57935.17343,-1824
57935.17345,-1824
57935.17347,-1824
57935.1735,-1824
57935.17352,-1824
57935.17354,-1819
57935.17357,-1819
57935.17359,-1819
57935.17361,-1819
57935.17364,-1815
57935.17366,-1815
57935.17368,-1819
57935.17371,-1815
57935.17373,-1819
57935.17375,-1819
57935.17378,-1819
57935.1738,-1819
57935.17382,-1819
57935.17384,-1819
57935.17387,-1815
57935.17389,-1815
57935.17391,-1815
57935.17394,-1815
57935.17396,-1824
57935.17398,-1824
57935.17401,-1824
57935.17403,-1828
57935.17405,-1828
57935.17408,-1832
57935.1741,-1832
57935.17412,-1832
57935.17415,-1836
57935.17417,-1836
57935.17419,-1840
57935.17422,-1840
57935.17424,-1840
57935.17426,-1845
57935.17428,-1849
57935.17431,-1849
57935.17433,-1849
57935.17435,-1849
57935.17438,-1849
57935.1744,-1849
57935.17442,-1849
57935.17445,-1845
57935.17447,-1845
57935.17449,-1845
57935.17452,-1845
57935.17454,-1845
57935.17456,-1849
57935.17459,-1849
57935.17461,-1853
57935.17463,-1853
57935.17466,-1857
57935.17468,-1857
57935.1747,-1857
57935.17472,-1857
57935.17475,-1857
57935.17477,-1853
57935.17479,-1857
57935.17482,-1857
57935.17484,-1853
57935.17486,-1853
57935.17489,-1853
57935.17491,-1853
57935.17493,-1853
57935.17496,-1853
57935.17498,-1853
57935.175,-1853
57935.17503,-1853
57935.17505,-1853
57935.17507,-1853
57935.17509,-1853
57935.17512,-1849
57935.17514,-1845
57935.17516,-1840
57935.17519,-1840
57935.17521,-1840
57935.17523,-1840
57935.17526,-1840
57935.17528,-1840
57935.1753,-1840
57935.17533,-1845
57935.17535,-1845
57935.17537,-1845
57935.1754,-1845
57935.17542,-1845
57935.17544,-1845
57935.17547,-1845
57935.17549,-1845
57935.17551,-1845
57935.17553,-1845
57935.17556,-1845
57935.17558,-1845
57935.1756,-1840
57935.17563,-1840
57935.17565,-1845
57935.17567,-1845
57935.1757,-1845
57935.17572,-1845
57935.17574,-1849
57935.17577,-1849
57935.17579,-1849
57935.17581,-1849
57935.17584,-1849
57935.17586,-1849
57935.17588,-1845
57935.17591,-1845
57935.17593,-1840
57935.17595,-1845
57935.17597,-1845
57935.176,-1845
57935.17602,-1845
57935.17604,-1845
57935.17607,-1845
57935.17609,-1849
57935.17611,-1849
57935.17614,-1849
57935.17616,-1853
57935.17618,-1853
57935.17621,-1857
57935.17623,-1857
57935.17625,-1857
57935.17628,-1857
57935.1763,-1857
57935.17632,-1857
57935.17634,-1857
57935.17637,-1857
57935.17639,-1861
57935.17641,-1861
57935.17644,-1861
57935.17646,-1857
57935.17648,-1857
57935.17651,-1857
57935.17653,-1861
57935.17655,-1861
57935.17658,-1857
57935.1766,-1857
57935.17662,-1857
57935.17665,-1853
57935.17667,-1857
57935.17669,-1857
57935.17672,-1857
57935.17674,-1857
57935.17676,-1853
57935.17678,-1857
57935.17681,-1853
57935.17683,-1857
57935.17685,-1853
57935.17688,-1853
57935.1769,-1853
57935.17692,-1853
57935.17695,-1853
57935.17697,-1853
57935.17699,-1857
57935.17702,-1857
57935.17704,-1857
57935.17706,-1861
57935.17709,-1861
57935.17711,-1861
57935.17713,-1861
57935.17716,-1857
57935.17718,-1857
57935.1772,-1853
57935.17722,-1849
57935.17725,-1849
57935.17727,-1849
57935.17729,-1849
57935.17732,-1849
57935.17734,-1840
57935.17736,-1840
57935.17739,-1840
57935.17741,-1840
57935.17743,-1840
57935.17746,-1840
57935.17748,-1840
57935.1775,-1840
57935.17753,-1840
57935.17755,-1840
57935.17757,-1840
57935.17759,-1840
57935.17762,-1840
57935.17764,-1840
57935.17766,-1840
57935.17769,-1845
57935.17771,-1849
57935.17773,-1849
57935.17776,-1853
57935.17778,-1853
57935.1778,-1853
57935.17783,-1853
57935.17785,-1853
57935.17787,-1853
57935.1779,-1853
57935.17792,-1853
57935.17794,-1853
57935.17797,-1853
57935.17799,-1849
57935.17801,-1849
57935.17803,-1849
57935.17806,-1853
57935.17808,-1853
57935.1781,-1849
57935.17813,-1857
57935.17815,-1857
57935.17817,-1861
57935.1782,-1865
57935.17822,-1865
57935.17824,-1865
57935.17827,-1865
57935.17829,-1865
57935.17831,-1865
57935.17834,-1865
57935.17836,-1865
57935.17838,-1865
57935.17841,-1865
57935.17843,-1865
57935.17845,-1870
57935.17847,-1870
57935.1785,-1870
57935.17852,-1865
57935.17854,-1870
57935.17857,-1870
57935.17859,-1870
57935.17861,-1874
57935.17864,-1878
57935.17866,-1874
57935.17868,-1874
57935.17871,-1874
57935.17873,-1874
57935.17875,-1870
57935.17878,-1874
57935.1788,-1870
57935.17882,-1874
57935.17884,-1874
57935.17887,-1874
57935.17889,-1874
57935.17891,-1874
57935.17894,-1874
57935.17896,-1878
57935.17898,-1878
57935.17901,-1878
57935.17903,-1878
57935.17905,-1882
57935.17908,-1878
57935.1791,-1878
57935.17912,-1878
57935.17915,-1878
57935.17917,-1878
57935.17919,-1878
57935.17922,-1882
57935.17924,-1878
57935.17926,-1878
57935.17928,-1878
57935.17931,-1878
57935.17933,-1878
57935.17935,-1878
57935.17938,-1878
57935.1794,-1882
57935.17942,-1878
57935.17945,-1878
57935.17947,-1882
57935.17949,-1882
57935.17952,-1882
57935.17954,-1874
57935.17956,-1874
57935.17959,-1874
57935.17961,-1878
57935.17963,-1874
57935.17966,-1874
57935.17968,-1874
57935.1797,-1874
57935.17972,-1874
57935.17975,-1874
57935.17977,-1874
57935.17979,-1874
57935.17982,-1874
57935.17984,-1878
57935.17986,-1882
57935.17989,-1878
57935.17991,-1878
57935.17993,-1878
57935.17996,-1882
57935.17998,-1882
57935.18,-1882
57935.18003,-1882
57935.18005,-1882
57935.18007,-1878
57935.18009,-1878
57935.18012,-1878
57935.18014,-1878
57935.18016,-1874
57935.18019,-1870
57935.18021,-1870
57935.18023,-1870
57935.18026,-1870
57935.18028,-1874
57935.1803,-1874
57935.18033,-1874
57935.18035,-1878
57935.18037,-1874
57935.1804,-1878
57935.18042,-1878
57935.18044,-1878
57935.18047,-1874
57935.18049,-1874
57935.18051,-1870
57935.18053,-1870
57935.18056,-1870
57935.18058,-1865
57935.1806,-1865
57935.18063,-1865
57935.18065,-1870
57935.18067,-1865
57935.1807,-1865
57935.18072,-1874
57935.18074,-1874
57935.18077,-1874
57935.18079,-1878
57935.18081,-1878
57935.18084,-1882
57935.18086,-1886
57935.18088,-1886
57935.18091,-1891
57935.18093,-1886
57935.18095,-1886
57935.18097,-1886
57935.181,-1882
57935.18102,-1882
57935.18104,-1886
57935.18107,-1886
57935.18109,-1886
57935.18111,-1886
57935.18114,-1886
57935.18116,-1891
57935.18118,-1891
57935.18121,-1891
57935.18123,-1891
57935.18125,-1895
57935.18128,-1891
57935.1813,-1891
57935.18132,-1891
57935.18134,-1891
57935.18137,-1891
57935.18139,-1891
57935.18141,-1891
57935.18144,-1891
57935.18146,-1891
57935.18148,-1891
57935.18151,-1895
57935.18153,-1895
57935.18155,-1895
57935.18158,-1895
57935.1816,-1895
57935.18162,-1895
57935.18165,-1895
57935.18167,-1895
57935.18169,-1895
57935.18172,-1895
57935.18174,-1895
57935.18176,-1886
57935.18178,-1886
57935.18181,-1891
57935.18183,-1891
57935.18185,-1891
57935.18188,-1891
57935.1819,-1891
57935.18192,-1891
57935.18195,-1891
57935.18197,-1891
57935.18199,-1895
57935.18202,-1895
57935.18204,-1895
57935.18206,-1895
57935.18209,-1891
57935.18211,-1891
57935.18213,-1891
57935.18216,-1886
57935.18218,-1886
57935.1822,-1891
57935.18222,-1891
57935.18225,-1891
57935.18227,-1886
57935.18229,-1886
57935.18232,-1886
57935.18234,-1886
57935.18236,-1882
57935.18239,-1882
57935.18241,-1882
57935.18243,-1878
57935.18246,-1878
57935.18248,-1878
57935.1825,-1878
57935.18253,-1878
57935.18255,-1878
57935.18257,-1874
57935.18259,-1878
57935.18262,-1878
57935.18264,-1874
57935.18266,-1874
57935.18269,-1874
57935.18271,-1878
57935.18273,-1878
57935.18276,-1878
57935.18278,-1878
57935.1828,-1882
57935.18283,-1882
57935.18285,-1882
57935.18287,-1878
57935.1829,-1878
57935.18292,-1874
57935.18294,-1874
57935.18297,-1874
57935.18299,-1870
57935.18301,-1870
57935.18303,-1870
57935.18306,-1870
57935.18308,-1870
57935.1831,-1870
57935.18313,-1874
57935.18315,-1874
57935.18317,-1865
57935.1832,-1870
57935.18322,-1861
57935.18324,-1861
57935.18327,-1861
57935.18329,-1857
57935.18331,-1857
57935.18334,-1857
57935.18336,-1857
57935.18338,-1857
57935.18341,-1853
57935.18343,-1853
57935.18345,-1853
57935.18347,-1853
57935.1835,-1853
57935.18352,-1853
57935.18354,-1853
57935.18357,-1853
57935.18359,-1853
57935.18361,-1853
57935.18364,-1853
57935.18366,-1857
57935.18368,-1853
57935.18371,-1857
57935.18373,-1861
57935.18375,-1861
57935.18378,-1861
57935.1838,-1857
57935.18382,-1857
57935.18384,-1857
57935.18387,-1857
57935.18389,-1857
57935.18391,-1857
57935.18394,-1857
57935.18396,-1861
57935.18398,-1865
57935.18401,-1865
57935.18403,-1870
57935.18405,-1870
57935.18408,-1870
57935.1841,-1870
57935.18412,-1870
57935.18415,-1870
57935.18417,-1870
57935.18419,-1865
57935.18422,-1865
57935.18424,-1870
57935.18426,-1870
57935.18428,-1861
57935.18431,-1865
57935.18433,-1857
57935.18435,-1861
57935.18438,-1861
57935.1844,-1853
57935.18442,-1853
57935.18445,-1853
57935.18447,-1849
57935.18449,-1849
57935.18452,-1845
57935.18454,-1845
57935.18456,-1840
57935.18459,-1840
57935.18461,-1840
57935.18463,-1840
57935.18466,-1845
57935.18468,-1845
57935.1847,-1845
57935.18472,-1845
57935.18475,-1840
57935.18477,-1840
57935.18479,-1840
57935.18482,-1840
57935.18484,-1840
57935.18486,-1840
57935.18489,-1840
57935.18491,-1840
57935.18493,-1845
57935.18496,-1845
57935.18498,-1849
57935.185,-1845
57935.18503,-1849
57935.18505,-1849
57935.18507,-1849
57935.18509,-1857
57935.18512,-1857
57935.18514,-1857
57935.18516,-1857
57935.18519,-1861
57935.18521,-1861
57935.18523,-1865
57935.18526,-1865
57935.18528,-1865
57935.1853,-1870
57935.18533,-1870
57935.18535,-1870
57935.18537,-1870
57935.1854,-1870
57935.18542,-1870
57935.18544,-1865
57935.18547,-1865
57935.18549,-1865
57935.18551,-1870
57935.18553,-1870
57935.18556,-1865
57935.18558,-1865
57935.1856,-1865
57935.18563,-1870
57935.18565,-1870
57935.18567,-1870
57935.1857,-1865
57935.18572,-1861
57935.18574,-1861
57935.18577,-1857
57935.18579,-1857
57935.18581,-1857
57935.18584,-1857
57935.18586,-1861
57935.18588,-1861
57935.18591,-1861
57935.18593,-1865
57935.18595,-1865
57935.18597,-1870
57935.186,-1865
57935.18602,-1865
57935.18604,-1874
57935.18607,-1874
57935.18609,-1874
57935.18611,-1874
57935.18614,-1874
57935.18616,-1878
57935.18618,-1878
57935.18621,-1878
57935.18623,-1882
57935.18625,-1882
57935.18628,-1878
57935.1863,-1878
57935.18632,-1878
57935.18634,-1874
57935.18637,-1874
57935.18639,-1878
57935.18641,-1874
57935.18644,-1874
57935.18646,-1874
57935.18648,-1874
57935.18651,-1874
57935.18653,-1882
57935.18655,-1882
57935.18658,-1882
57935.1866,-1882
57935.18662,-1882
57935.18665,-1874
57935.18667,-1874
57935.18669,-1874
57935.18672,-1874
57935.18674,-1874
57935.18676,-1878
57935.18678,-1874
57935.18681,-1874
57935.18683,-1870
57935.18685,-1865
57935.18688,-1861
57935.1869,-1857
57935.18692,-1857
57935.18695,-1853
57935.18697,-1849
57935.18699,-1845
57935.18702,-1840
57935.18704,-1836
57935.18706,-1840
57935.18709,-1836
57935.18711,-1840
57935.18713,-1840
57935.18716,-1836
57935.18718,-1832
57935.1872,-1832
57935.18722,-1828
57935.18725,-1828
57935.18727,-1824
57935.18729,-1824
57935.18732,-1819
57935.18734,-1819
57935.18736,-1815
57935.18739,-1811
57935.18741,-1807
57935.18743,-1807
57935.18746,-1803
57935.18748,-1799
57935.1875,-1799
57935.18753,-1794
57935.18755,-1794
