Time(s),S21(MAG),S21(DEG)
48936.96,1.0031649,-0.42698497
48945.6,1.0047759,-0.28832701
48954.24,1.0046867,-0.34450987
48962.88,1.0050243,-0.34605619
48971.52,1.0075524,-0.27812359
48980.16,1.006247,-0.44911873
48988.8,1.0057293,-0.40123436
48997.44,1.0054911,-0.33768982
49006.08,1.0025718,-0.50408816
49014.72,1.0040379,-0.50306553
49023.36,1.0033331,-0.54442048
49032,1.0039681,-0.48859039
49040.64,1.0021547,-0.47778177
49049.28,1.0057482,-0.44062635
49057.92,1.0046163,-0.46266934
49066.56,1.0026295,-0.55425137
49075.2,1.004467,-0.49920246
49083.84,1.004203,-0.47882578
49092.48,1.0041288,-0.473479
49101.12,1.0047189,-0.5864687
49109.76,1.0040333,-0.47551334
49118.4,1.0015131,-0.49115342
49127.04,1.0041932,-0.27357918
49135.68,1.0024208,-0.29846773
49144.32,1.0076463,-0.34997639
49152.96,1.0052468,-0.28874907
49161.6,1.0059265,-0.28649163
49170.24,1.0074635,-0.29249999
49178.88,1.003284,-0.35004577
49187.52,1.0023371,-0.41637078
49196.16,1.0023377,-0.62824827
49204.8,1.0034114,-0.47806001
49213.44,1.005041,-0.55164498
49222.08,1.0050551,-0.54388362
49230.72,1.0031859,-0.4067834
49239.36,1.0066861,-0.33440164
49248,1.0058272,-0.32115972
49256.64,1.0045639,-0.28144839
49265.28,1.0059514,-0.38596088
49273.92,1.0028698,-0.35514313
49282.56,1.0053419,-0.23759763
49291.2,1.0020468,-0.40461254
49299.84,1.0030997,-0.53491575
49308.48,1.0040145,-0.56337059
49317.12,1.0032845,-0.524046
49325.76,1.0028982,-0.49995139
49334.4,1.0019418,-0.44290885
49343.04,1.0028816,-0.56240368
49351.68,1.0031862,-0.55625963
49360.32,1.0032107,-0.53196341
49368.96,1.0025619,-0.60040456
49377.6,1.0025063,-0.70708197
49386.24,1.0026098,-0.52442199
49394.88,1.0023235,-0.61770582
49403.52,1.0032351,-0.5973714
49412.16,1.0026019,-0.45116565
49420.8,1.0059406,-0.45716447
49429.44,1.0060037,-0.310164
49438.08,1.0077968,-0.33194116
49446.72,1.0066525,-0.37743357
49455.36,1.0061373,-0.23602737
49464,1.005396,-0.41121951
49472.64,1.0019206,-0.31548396
49481.28,1.0010989,-0.47049299
49489.92,1.0035821,-0.36320552
49498.56,1.0029327,-0.30310118
49507.2,1.0035223,-0.34938982
49515.84,1.0019753,-0.25262246
49524.48,1.0032612,-0.27068132
49533.12,1.0052612,-0.18984391
49541.76,1.0045257,-0.15956941
49550.4,1.0063434,-0.078132778
49559.04,1.0057908,-0.13235052
49567.68,1.0040469,-0.025985379
49576.32,1.0034208,-0.079925254
49584.96,1.0051543,-0.099558629
49593.6,1.002965,-0.22427657
49602.24,1.0020297,-0.17344016
49610.88,1.0030854,-0.07124716
49619.52,1.0022078,-0.1774427
49628.16,1.004403,-0.077446252
49636.8,1.003961,-0.12592366
49645.44,1.0041302,-0.11445454
49654.08,1.00398,-0.14921491
49662.72,1.0041746,-0.1781479
49671.36,1.0014583,-0.059673849
49680,1.0035483,0.013872472
49688.64,1.004704,-0.19260734
49697.28,1.0025036,-0.006226178
49705.92,1.0034622,-0.06271904
49714.56,1.0044808,0.23313175
49723.2,1.0058799,0.22965348
49731.84,1.0072868,0.10467678
49740.48,1.005319,0.23146351
49749.12,1.0060827,0.21210845
49757.76,1.0081862,0.089810133
49766.4,1.0024463,-0.023341512
49775.04,1.0026388,0.090269029
49783.68,1.004946,0.10024016
49792.32,1.0059239,0.080661744
49800.96,1.0051544,0.14679667
49809.6,1.0028943,0.23210418
49818.24,1.0047224,0.27527824
49826.88,1.0051321,0.32553566
49835.52,1.0064451,0.202058
49844.16,1.0077418,0.26605561
49852.8,1.0074506,0.31958666
49861.44,1.0067245,0.27890065
49870.08,1.0054569,0.39819783
49878.72,1.0023491,0.095168412
49887.36,1.0040616,0.25530061
49896,1.0019372,0.22026889
49904.64,1.0019481,0.23147047
49913.28,1.00352,0.21272469
49921.92,1.0039638,0.16966353
49930.56,1.0023695,0.21719207
49939.2,1.0039978,0.12158673
49947.84,1.0042161,0.18118021
49956.48,1.0029324,0.11889252
49965.12,1.0030226,-0.037501838
49973.76,1.0040021,-0.009339404
49982.4,1.0044627,-0.072471805
49991.04,1.0017616,-0.031580072
49999.68,1.0027132,-0.13617724
50008.32,1.0027132,-0.20648028
50016.96,1.0056303,-0.050482418
50025.6,1.0054319,-0.19350736
50034.24,1.0074511,-0.22381869
50042.88,1.004699,-0.2772522
50051.52,1.0062443,-0.1868217
50060.16,1.0022829,-0.4230805
50068.8,1.0014757,-0.42723602
50077.44,1.0007358,-0.48251504
50086.08,1.0033824,-0.48759007
50094.72,1.0040315,-0.4529781
50103.36,1.0059644,-0.34899694
50112,1.0063939,-0.45672643
50120.64,1.0064025,-0.46644729
50129.28,1.0078964,-0.50939834
50137.92,1.0069259,-0.45302671
50146.56,1.0070479,-0.57974368
50155.2,1.0065527,-0.52328157
50163.84,1.002825,-0.7499975
50172.48,1.0050794,-0.78601992
50181.12,1.0030799,-0.72868282
50189.76,1.0023166,-0.82312709
50198.4,1.0045605,-0.76438457
50207.04,1.0043573,-0.89085877
50215.68,1.0036179,-0.88440681
50224.32,1.0043993,-0.87110692
50232.96,1.0040077,-0.89377481
50241.6,1.0020671,-1.0416132
50250.24,1.0011601,-0.92302454
50258.88,1.0053718,-1.0218998
50267.52,1.0043252,-1.0739233
50276.16,1.0043871,-1.0275983
50284.8,1.0031852,-1.1023368
50293.44,1.0032364,-1.0247351
50302.08,1.0071545,-0.91258585
50310.72,1.003913,-1.0086375
50319.36,1.0084275,-1.0087692
50328,1.008114,-1.0109787
50336.64,1.0057435,-1.0269327
50345.28,1.0018243,-1.1994712
50353.92,1.0037985,-1.358891
50362.56,1.0030247,-1.2831651
50371.2,1.0042008,-1.4335166
50379.84,1.0036732,-1.4735597
50388.48,1.0036745,-1.2907302
50397.12,1.0041401,-1.2573096
50405.76,1.0066481,-1.3399889
50414.4,1.0050524,-1.2925521
50423.04,1.0076958,-1.3835366
50431.68,1.0062658,-1.3008181
50440.32,1.0058787,-1.4460688
50448.96,1.0046444,-1.4019972
50457.6,1.004091,-1.4674767
50466.24,1.0021819,-1.4184245
50474.88,1.004499,-1.4477727
50483.52,1.0021361,-1.3649645
50492.16,1.003987,-1.3574458
50500.8,1.0047423,-1.3961535
50509.44,1.0039581,-1.4748799
50518.08,1.0050797,-1.3748513
50526.72,1.0032288,-1.3957554
50535.36,1.0046558,-1.5389568
50544,1.0035099,-1.4566687
50552.64,1.003278,-1.4578809
50561.28,1.0036438,-1.6198145
50569.92,1.0030533,-1.4234458
50578.56,1.0027437,-1.5080597
50587.2,1.0051433,-1.505903
50595.84,1.0065522,-1.4857922
50604.48,1.0054195,-1.2963538
50613.12,1.0061287,-1.3886205
50621.76,1.0058824,-1.3847241
50630.4,1.0065169,-1.3850112
50639.04,1.0039322,-1.4369107
50647.68,1.0032419,-1.5268275
50656.32,1.0041801,-1.452642
50664.96,1.0042207,-1.4451153
50673.6,1.0051174,-1.5736094
50682.24,1.0034738,-1.5240693
50690.88,1.0038923,-1.358584
50699.52,1.0068603,-1.3487463
50708.16,1.0073225,-1.3788579
50716.8,1.0057604,-1.4439768
50725.44,1.0073252,-1.2147444
50734.08,1.0053246,-1.338011
50742.72,1.0075006,-1.3167766
50751.36,1.0046854,-1.2983041
50760,1.0063283,-1.3330147
50768.64,1.0060354,-1.2771814
50777.28,1.0032926,-1.4472843
50785.92,1.0040303,-1.4161792
50794.56,1.0025536,-1.3817077
50803.2,1.0045062,-1.3991932
50811.84,1.0042239,-1.254505
50820.48,1.002748,-1.4170859
50829.12,1.0052577,-1.3404317
50837.76,1.0030961,-1.1550926
50846.4,1.0029441,-1.3607988
50855.04,1.0012711,-1.2633204
50863.68,1.0032132,-1.3105803
50872.32,1.0030767,-1.3154058
50880.96,1.007021,-1.1968124
50889.6,1.0057172,-1.1488143
50898.24,1.0066345,-1.1036705
50906.88,1.0046288,-1.0303888
50915.52,1.0059501,-1.1844763
50924.16,1.0053999,-1.2072771
50932.8,1.0038271,-1.2088532
50941.44,1.0035806,-1.1610036
50950.08,1.0035861,-1.2242382
50958.72,1.0021535,-1.2504613
50967.36,1.0036976,-1.2132372
50976,1.0034411,-1.1504582
50984.64,1.0031086,-1.30082
50993.28,1.0036557,-1.0325435
51001.92,1.004876,-1.1427741
51010.56,1.0060872,-1.0980656
51019.2,1.0057586,-0.98087662
51027.84,1.0050092,-0.99784786
51036.48,1.0042492,-1.1217011
51045.12,1.0050292,-1.0928016
51053.76,1.0057844,-1.121991
51062.4,1.0017393,-1.1172867
51071.04,1.0001442,-1.0696226
51079.68,1.0040807,-1.1593137
51088.32,1.0040005,-1.1674615
51096.96,1.002928,-1.1837856
51105.6,1.004266,-1.1935347
51114.24,1.0025843,-1.0690142
51122.88,1.0031717,-1.1744174
51131.52,1.0027155,-1.1268245
51140.16,1.0021451,-1.2583807
51148.8,1.0034298,-1.1043471
51157.44,1.0034791,-1.125746
51166.08,1.0066363,-1.0729723
51174.72,1.0073987,-0.95423424
51183.36,1.0069971,-1.1399516
51192,1.0061177,-1.0460366
51200.64,1.0067506,-0.96888059
51209.28,1.0059724,-0.87955898
51217.92,1.0066595,-0.94607788
51226.56,1.0012865,-1.0555183
51235.2,1.0048625,-1.0182112
51243.84,1.0042408,-1.0989196
51252.48,1.001671,-1.1398858
51261.12,1.0044868,-1.0324529
51269.76,1.0040082,-1.0927771
51278.4,1.0035027,-1.2041572
51287.04,1.0024829,-1.2740986
51295.68,1.0063677,-1.0829116
51304.32,1.0054045,-0.97789711
51312.96,1.0051199,-1.0571339
51321.6,1.0030041,-1.1014756
51330.24,1.0073828,-1.0160075
51338.88,1.0068766,-1.1458632
51347.52,1.0054479,-1.1695749
51356.16,1.0056056,-1.1522738
51364.8,1.003069,-1.1656121
51373.44,1.0039046,-1.1866072
51382.08,1.0033891,-1.1174227
51390.72,1.0043586,-1.160918
51399.36,1.0057107,-1.2785268
51408,1.0026081,-1.173589
51416.64,1.0056738,-1.2654337
51425.28,1.0026941,-1.2791439
51433.92,1.0001494,-1.2730678
51442.56,1.0046282,-1.2738032
51451.2,1.0027488,-1.2828859
51459.84,1.0014135,-1.2769843
51468.48,1.0063789,-1.1925777
51477.12,1.0070498,-1.1317873
51485.76,1.0059794,-1.1058161
51494.4,1.0076197,-1.1473572
51503.04,1.0072486,-1.113764
51511.68,1.0054926,-1.1337147
51520.32,1.0036379,-1.3662561
51528.96,1.0035393,-1.2003535
51537.6,1.0055289,-1.3125489
51546.24,1.00229,-1.3491944
51554.88,1.0023203,-1.36729
51563.52,1.0033545,-1.3767998
51572.16,1.0033506,-1.3615234
51580.8,1.0035951,-1.2183107
51589.44,1.0041099,-1.2696987
51598.08,1.0054308,-1.1457024
51606.72,1.0054212,-1.2743227
51615.36,1.007035,-1.1820699
51624,1.0061103,-1.4253435
51632.64,1.0052569,-1.2892636
51641.28,1.0045389,-1.4235599
51649.92,1.0021257,-1.509274
51658.56,1.003155,-1.5416589
51667.2,1.0032774,-1.525563
51675.84,1.003125,-1.6782566
51684.48,1.0018628,-1.4686608
51693.12,1.0038028,-1.6188723
51701.76,1.0046734,-1.6005007
51710.4,1.0046787,-1.798645
51719.04,1.0017886,-1.7849511
51727.68,1.004828,-1.7194731
51736.32,1.0044314,-1.7562528
51744.96,1.0030956,-1.8061439
51753.6,1.0036092,-1.8868375
51762.24,1.006624,-1.734408
51770.88,1.0056148,-1.7865899
51779.52,1.0054371,-1.8490527
51788.16,1.0048391,-1.8533676
51796.8,1.0040187,-1.8249446
51805.44,1.0058647,-1.8738189
51814.08,1.0051775,-2.0274971
51822.72,1.0041506,-1.8634906
51831.36,1.0034871,-1.970157
51840,1.0050385,-2.0861557
51848.64,1.0023717,-2.0702562
51857.28,1.0037959,-2.0862315
51865.92,1.0051655,-1.8278135
51874.56,1.0071501,-1.8893725
51883.2,1.0052358,-1.9616882
51891.84,1.0053779,-1.9207611
51900.48,1.0065922,-1.7885498
51909.12,1.0070136,-1.9445107
51917.76,1.0071696,-1.8450868
51926.4,1.0040995,-2.0684242
51935.04,1.0037773,-2.019865
51943.68,1.0051739,-2.0037103
51952.32,1.0024434,-1.9397206
51960.96,1.0039243,-1.8537631
51969.6,1.0027175,-1.9950866
51978.24,1.0044729,-1.8293221
51986.88,1.0035911,-1.924155
51995.52,1.0042899,-1.807207
52004.16,1.0036627,-1.8258419
52012.8,1.0027361,-1.7786192
52021.44,1.0026513,-1.9972146
52030.08,1.0033169,-1.7957411
52038.72,1.0012816,-1.74698
52047.36,1.0056903,-1.6492028
52056,1.006362,-1.7607878
52064.64,1.0071859,-1.764974
52073.28,1.0074772,-1.7017566
52081.92,1.0064523,-1.6228648
52090.56,1.0072819,-1.6850653
52099.2,1.0034174,-1.7019898
52107.84,1.0028208,-1.8075731
52116.48,1.0040909,-1.8651996
52125.12,1.0056764,-1.9643759
52133.76,1.0038315,-2.0217278
52142.4,1.0037699,-1.9825069
52151.04,1.0026593,-1.908215
52159.68,1.0036055,-1.8862119
52168.32,1.0053091,-1.7532337
52176.96,1.0062751,-1.7575449
52185.6,1.0046781,-1.7589877
52194.24,1.0063279,-1.871696
52202.88,1.0065951,-1.8436471
52211.52,1.0047793,-1.916651
52220.16,1.0042068,-1.9265031
52228.8,1.0050715,-1.9763701
52237.44,1.0026282,-1.736171
52246.08,1.004745,-1.9003527
52254.72,1.0039873,-1.8526226
52263.36,1.0028753,-1.8193492
52272,1.0026295,-1.9042232
52280.64,1.003968,-1.7794037
52289.28,1.0031952,-1.7131343
52297.92,1.0042851,-1.7505499
52306.56,1.0024074,-1.8114785
52315.2,1.0021458,-1.712485
52323.84,1.0031905,-1.7060382
52332.48,1.0082723,-1.5000907
52341.12,1.007045,-1.5628923
52349.76,1.0052575,-1.4675051
52358.4,1.0038607,-1.5165055
52367.04,1.0054928,-1.4582335
52375.68,1.0060679,-1.5369098
52384.32,1.0046351,-1.7068763
52392.96,1.0030777,-1.6907178
52401.6,1.0025594,-1.6804761
52410.24,1.0014617,-1.6496283
52418.88,1.0046962,-1.7274629
52427.52,1.0009078,-1.6699065
52436.16,1.0036056,-1.6070063
52444.8,1.0023025,-1.5786128
52453.44,1.0049036,-1.4909
52462.08,1.005259,-1.4143616
52470.72,1.0051014,-1.5348903
52479.36,1.0072136,-1.6181457
52488,1.0082377,-1.5837343
52496.64,1.0066664,-1.5203109
52505.28,1.0006074,-1.6630729
52513.92,1.003939,-1.8672975
52522.56,1.0025395,-1.6934998
52531.2,1.0020783,-1.6058522
52539.84,1.0032103,-1.6352087
52548.48,1.002545,-1.6763498
52557.12,1.0027564,-1.614676
52565.76,1.0035918,-1.5969794
52574.4,1.0028056,-1.5862094
52583.04,1.004373,-1.3658222
52591.68,1.0048673,-1.423875
52600.32,1.0051662,-1.3878483
52608.96,1.0049472,-1.4319141
52617.6,1.006207,-1.461354
52626.24,1.0059673,-1.4427541
52634.88,1.0077503,-1.3162801
52643.52,1.0054374,-1.3667612
52652.16,1.0064524,-1.4365071
52660.8,1.0072354,-1.29052
52669.44,1.004493,-1.4436148
52678.08,1.0031036,-1.5065283
52686.72,1.0017952,-1.4666317
52695.36,1.0006752,-1.3664823
52704,1.0039347,-1.3818374
52712.64,1.0048162,-1.5150054
52721.28,1.0029215,-1.4061022
52729.92,1.0006768,-1.3019514
52738.56,1.0051277,-1.2901855
52747.2,1.0061542,-1.2014931
52755.84,1.0047777,-1.2549926
52764.48,1.0051161,-1.3364553
52773.12,1.0081834,-1.3415492
52781.76,1.0066314,-1.3142552
52790.4,1.007369,-1.4787518
52799.04,1.0043855,-1.5255791
52807.68,1.0044408,-1.5234182
52816.32,1.0048699,-1.6132085
52824.96,1.0055679,-1.5386633
52833.6,1.002901,-1.6734322
52842.24,1.004203,-1.4126577
52850.88,1.0040106,-1.5684582
52859.52,1.0044463,-1.5581657
52868.16,1.0027735,-1.7268318
52876.8,1.0035822,-1.653348
52885.44,1.0038983,-1.79299
52894.08,1.0025315,-1.7540514
52902.72,1.0040498,-1.7495372
52911.36,1.0025451,-1.9191872
52920,1.0092058,-1.785434
52928.64,1.0068878,-1.729804
52937.28,1.0066122,-1.7742364
52945.92,1.0064174,-1.6087043
52954.56,1.0080402,-1.8083357
52963.2,1.0084728,-1.6720623
52971.84,1.0055237,-1.8038285
52980.48,1.0028379,-1.7824394
52989.12,1.0041002,-1.8533891
52997.76,1.0050316,-1.9867591
53006.4,1.002524,-1.798856
53015.04,1.0047238,-2.0694718
53023.68,1.0045359,-1.8465449
53032.32,1.0051342,-1.8140823
53040.96,1.0060288,-1.8351034
53049.6,1.0062945,-1.8251901
53058.24,1.0081084,-1.9159733
53066.88,1.0076902,-1.9093111
53075.52,1.0059777,-1.9365435
53084.16,1.0075226,-1.8407853
53092.8,1.0037048,-2.0149999
53101.44,1.0053207,-2.1331599
53110.08,1.0066664,-2.1239185
53118.72,1.0026604,-2.1030781
53127.36,1.0042979,-2.0832801
53136,1.0047561,-2.1253726
53144.64,1.0020189,-2.0843601
53153.28,1.0053484,-2.0939426
53161.92,1.0047579,-2.2357292
53170.56,1.004758,-2.1533387
53179.2,1.006246,-2.2028711
53187.84,1.0050591,-2.1957085
53196.48,1.0058595,-2.1983652
53205.12,1.0037475,-2.2857533
53213.76,1.0047835,-2.2139642
53222.4,1.0075128,-2.0557323
53231.04,1.0059707,-2.1372659
53239.68,1.008642,-2.0738451
53248.32,1.0061337,-2.0275702
53256.96,1.0058508,-2.241154
53265.6,1.006273,-2.1908679
53274.24,1.0029284,-2.3117707
53282.88,1.0032024,-2.3650794
53291.52,1.00258,-2.3959496
53300.16,1.0028682,-2.4599979
53308.8,1.0045546,-2.3415663
53317.44,1.0034385,-2.3040814
53326.08,1.0068685,-2.3187468
53334.72,1.0048653,-2.2111728
53343.36,1.0075878,-2.393368
53352,1.0070406,-2.2815533
53360.64,1.0048263,-2.187988
53369.28,1.0074537,-2.233629
53377.92,1.0036696,-2.2943375
53386.56,1.0034289,-2.3625255
53395.2,1.0034947,-2.3359306
53403.84,1.0046786,-2.2671783
53412.48,1.0036358,-2.294173
53421.12,1.0053718,-2.2268879
53429.76,1.0047295,-2.2301095
53438.4,1.004373,-2.1862669
53447.04,1.0039978,-2.1307108
53455.68,1.001853,-2.1805942
53464.32,1.0033388,-2.2060587
53472.96,1.0036089,-2.2212374
53481.6,1.005169,-2.1107178
53490.24,1.0024801,-2.0704834
53498.88,1.0016912,-2.1593897
53507.52,1.003184,-2.053968
53516.16,1.0032171,-1.9966024
53524.8,1.0069717,-1.8638903
53533.44,1.0063115,-1.9391872
53542.08,1.0048232,-1.9742064
53550.72,1.0051244,-1.9572326
53559.36,1.0056926,-2.0000174
53568,1.0027056,-1.9642513
53576.64,1.0029908,-1.96543
53585.28,1.006017,-2.0032902
53593.92,1.0021747,-2.0227866
53602.56,1.0038072,-1.9723006
53611.2,1.0064014,-2.0286155
53619.84,1.0061226,-1.8880404
53628.48,1.006987,-1.8639715
53637.12,1.0077708,-1.9053594
53645.76,1.0060649,-1.9410362
53654.4,1.0083352,-1.9938906
53663.04,1.0058749,-1.9353716
53671.68,1.00307,-1.9103888
53680.32,1.0035597,-2.0779009
53688.96,1.0045847,-2.0530362
53697.6,1.0034697,-2.1274652
53706.24,1.0025246,-2.060313
53714.88,1.0042989,-2.0189879
53723.52,1.0027634,-2.0631359
53732.16,1.0038636,-2.1241837
53740.8,1.004871,-2.1125965
53749.44,1.0054241,-2.0848553
53758.08,1.003258,-2.2201884
53766.72,1.0027007,-1.9895999
53775.36,1.0022991,-2.0806239
53784,1.0017862,-1.9942654
53792.64,1.002442,-1.9474763
53801.28,1.003073,-1.9971794
53809.92,1.004716,-1.8266617
53818.56,1.0050721,-1.7908744
53827.2,1.0055072,-1.8456473
53835.84,1.0067191,-1.7350633
53844.48,1.0066088,-1.6810865
53853.12,1.0069368,-1.6789757
53861.76,1.0031927,-1.7291371
53870.4,1.0029981,-1.8130862
53879.04,1.0042968,-1.8093762
53887.68,1.0046263,-1.8028333
53896.32,1.0032618,-1.8110851
53904.96,1.0080594,-1.5954926
53913.6,1.0064496,-1.6150515
53922.24,1.0086042,-1.5640674
53930.88,1.0091083,-1.6955841
53939.52,1.004751,-1.537467
53948.16,1.0068204,-1.6314476
53956.8,1.0045588,-1.6808293
53965.44,1.0028526,-1.7781544
53974.08,1.0038185,-1.7953442
53982.72,1.0032012,-1.7700574
53991.36,1.0016546,-1.7088624
54000,1.0028238,-1.7058222
54008.64,1.0036073,-1.7162806
54017.28,1.0039569,-1.851583
54025.92,1.0041338,-1.7222729
54034.56,1.0038594,-1.7517034
54043.2,1.0036095,-1.7597156
54051.84,1.0044037,-1.8428568
54060.48,1.0025736,-1.7457687
54069.12,1.0025675,-1.7767206
54077.76,1.0034617,-1.7506753
54086.4,1.0032129,-1.6884272
54095.04,1.00613,-1.6290861
54103.68,1.0044632,-1.6521935
54112.32,1.0065925,-1.5837885
54120.96,1.0060964,-1.6528751
54129.6,1.0058229,-1.7052122
54138.24,1.0062752,-1.6412807
54146.88,1.0033579,-1.7833443
54155.52,1.0022014,-1.9394162
54164.16,1.0043259,-1.9420857
54172.8,1.00508,-1.8920175
54181.44,1.0026029,-1.8134629
54190.08,1.0044463,-1.882327
54198.72,1.0036528,-1.8828794
54207.36,1.0032566,-1.911383
54216,1.006683,-1.8483002
54224.64,1.0059878,-1.7978542
54233.28,1.0049081,-1.9037142
54241.92,1.0027083,-1.8236823
54250.56,1.0044032,-1.9120222
54259.2,1.0029922,-1.9247375
54267.84,1.003704,-1.9600273
54276.48,1.0024006,-1.9645916
54285.12,1.0050156,-1.9189675
54293.76,1.0023395,-1.968706
54302.4,1.0052896,-1.856406
54311.04,1.0076845,-1.8289492
54319.68,1.0066833,-1.8375169
54328.32,1.0050232,-2.0609336
54336.96,1.003909,-2.0175707
54345.6,1.0030342,-1.996232
54354.24,1.0040944,-2.1348226
54362.88,1.0020574,-2.1282561
54371.52,1.0040609,-2.269259
54380.16,1.0036399,-2.1937611
54388.8,1.0036798,-2.1356792
54397.44,1.0075548,-2.1215193
54406.08,1.0048025,-1.9532524
54414.72,1.0052106,-2.0951414
54423.36,1.0065936,-2.0779536
54432,1.0036349,-2.1863225
54440.64,1.004473,-2.2491808
54449.28,1.0036904,-2.2759664
54457.92,1.0041304,-2.2794409
54466.56,1.002458,-2.3463161
54475.2,1.0019276,-2.4175484
54483.84,1.0034525,-2.38252
54492.48,1.0042828,-2.2269771
54501.12,1.0077147,-2.0812607
54509.76,1.0068855,-2.1775913
54518.4,1.0053713,-2.1309333
54527.04,1.0063049,-2.0481572
54535.68,1.0044794,-2.1670535
54544.32,1.0038043,-2.0866277
54552.96,1.00679,-2.2147653
54561.6,1.0025983,-2.34747
54570.24,1.0051186,-2.3297327
54578.88,1.002812,-2.3354356
54587.52,1.0038351,-2.2076924
54596.16,1.0044515,-2.3314564
54604.8,1.0031883,-2.2432721
54613.44,1.0022541,-2.4002335
54622.08,1.002696,-2.3310535
54630.72,1.003078,-2.2430234
54639.36,1.0041916,-2.3785219
54648,1.0036187,-2.30281
54656.64,1.0024208,-2.308589
54665.28,1.0040764,-2.3049173
54673.92,1.0030632,-2.4286847
54682.56,1.0083029,-2.1696806
54691.2,1.0085449,-2.1018801
54699.84,1.0068165,-2.1399245
54708.48,1.0076728,-2.1154552
54717.12,1.0072442,-2.1448846
54725.76,1.0056304,-2.1234872
54734.4,1.0036089,-2.1618664
54743.04,1.0052052,-2.2584934
54751.68,1.0037972,-2.290262
54760.32,1.0036654,-2.247498
54768.96,1.0057989,-2.2061703
54777.6,1.0031679,-2.2251997
54786.24,1.0055782,-2.0414193
54794.88,1.0052825,-1.9012727
54803.52,1.0090451,-2.0540743
54812.16,1.0089052,-2.0547347
54820.8,1.0075438,-1.9671745
54829.44,1.0071324,-2.1109817
54838.08,1.0092611,-1.9425447
54846.72,1.0054156,-2.0694873
54855.36,1.0024186,-2.0475821
54864,1.0038269,-2.1256547
54872.64,1.0073216,-2.0396488
54881.28,1.0035442,-2.1465659
54889.92,1.0054404,-2.0297773
54898.56,1.0043747,-2.1044657
54907.2,1.0025342,-2.0722785
54915.84,1.0049911,-2.0346351
54924.48,1.0050852,-2.1039875
54933.12,1.004588,-1.9936377
54941.76,1.0035894,-1.9820319
54950.4,1.0034046,-1.9176569
54959.04,1.0016274,-2.0592823
54967.68,1.0043609,-1.9664541
54976.32,1.0076123,-1.8363248
54984.96,1.0073476,-1.8769032
54993.6,1.0056196,-1.8897259
55002.24,1.0070935,-1.7999735
55010.88,1.0070798,-1.8173219
55019.52,1.0072442,-1.925367
55028.16,1.0018622,-1.9041791
55036.8,1.0033209,-1.9557451
55045.44,1.003489,-2.0061526
55054.08,1.0038215,-2.054101
55062.72,1.00374,-2.053793
55071.36,1.0038078,-2.08829
55080,1.0058488,-1.868956
55088.64,1.0067279,-1.8769127
55097.28,1.0071251,-1.988933
55105.92,1.0069106,-1.9985886
55114.56,1.0054047,-1.9877614
55123.2,1.0057555,-1.8976061
55131.84,1.0070498,-2.0753112
55140.48,1.004697,-1.9689275
55149.12,1.0056577,-1.9857595
55157.76,1.0034443,-1.9918437
55166.4,1.0025194,-2.0367024
55175.04,1.0038058,-1.9645289
55183.68,1.0022424,-1.9888914
55192.32,1.0032046,-2.0478432
55200.96,1.0048875,-1.8864199
55209.6,1.0053064,-1.882175
55218.24,1.004925,-1.9536809
55226.88,1.0020149,-1.8634366
55235.52,1.0033758,-1.7942369
55244.16,1.0029552,-1.8238595
55252.8,1.0026435,-1.7906613
55261.44,1.0034938,-1.7429701
55270.08,1.0052457,-1.5513912
55278.72,1.0045462,-1.4933119
55287.36,1.0065373,-1.4657173
55296,1.0066545,-1.3839952
55304.64,1.0066915,-1.486096
55313.28,1.0050006,-1.2265595
55321.92,1.0042211,-1.4919606
55330.56,1.0028367,-1.4365395
55339.2,1.0039195,-1.4646993
55347.84,1.0026997,-1.5114685
55356.48,1.0023445,-1.4789076
55365.12,1.0047939,-1.2761332
55373.76,1.0053122,-1.1879332
55382.4,1.0044757,-1.2206296
55391.04,1.0061909,-1.2194866
55399.68,1.0067437,-1.0653135
55408.32,1.0050253,-1.2337145
55416.96,1.0064734,-1.2531625
55425.6,1.0053774,-1.2418101
55434.24,1.0045643,-1.1108248
55442.88,1.0025747,-1.1901101
55451.52,1.0038919,-1.3698112
55460.16,1.0033023,-1.2059162
55468.8,1.00457,-1.2376506
55477.44,1.0032548,-1.268736
55486.08,1.0045738,-1.2451137
55494.72,1.0033098,-1.1680694
55503.36,1.0036988,-1.3212308
55512,1.0034492,-1.333133
55520.64,1.0048076,-1.1843281
55529.28,1.0041296,-1.2674305
55537.92,1.0011371,-1.3678007
55546.56,1.0051559,-1.2408613
55555.2,1.0069251,-1.0684086
55563.84,1.0058897,-1.1091948
55572.48,1.0071466,-1.0746132
55581.12,1.0078065,-1.0796149
55589.76,1.0063711,-1.0425555
55598.4,1.0069196,-1.087644
55607.04,1.0054326,-1.0081576
55615.68,1.001348,-1.1303658
55624.32,1.0051265,-1.2408756
55632.96,1.0035195,-1.1758804
55641.6,1.0039902,-1.199914
55650.24,1.0015721,-1.1290814
55658.88,1.0016315,-1.1999812
55667.52,1.0035737,-0.9675498
55676.16,1.0055168,-0.99643677
55684.8,1.0063325,-0.95312428
55693.44,1.0052471,-0.95751375
55702.08,1.0051926,-0.93265378
55710.72,1.00532,-0.91817164
55719.36,1.0055882,-0.86644053
55728,1.0056732,-0.94351703
55736.64,1.0034299,-0.88969398
55745.28,1.0041434,-1.1108297
55753.92,1.0036695,-0.94071543
