Time(s),S21(MAG),S21(DEG)
17708.4,0.97300231,-53.008614
17712,0.97457147,-53.117466
17715.6,0.97305727,-52.901234
17719.2,0.973616,-52.928581
17722.8,0.97236878,-52.969112
17726.4,0.97229677,-52.988354
17730,0.97337121,-52.980518
17733.6,0.97389925,-53.06699
17737.2,0.97093397,-52.982189
17740.8,0.97358441,-52.909069
17744.4,0.97341615,-52.966316
17748,0.97328871,-52.958611
17751.6,0.96976155,-52.945782
17755.2,0.97458345,-52.910603
17758.8,0.97478998,-52.934254
17762.4,0.97232842,-52.915009
17766,0.97198361,-52.951229
17769.6,0.97309661,-52.932575
17773.2,0.97395319,-52.776619
17776.8,0.97303218,-52.781967
17780.4,0.97397047,-52.870491
17784,0.97367543,-52.905964
17787.6,0.97332317,-52.759575
17791.2,0.97380239,-52.815731
17794.8,0.97361791,-52.75087
17798.4,0.97447151,-52.758118
17802,0.97275001,-52.67025
17805.6,0.97429377,-52.734688
17809.2,0.97217607,-52.757683
17812.8,0.97306442,-52.661991
17816.4,0.9727307,-52.645386
17820,0.97165048,-52.609165
17823.6,0.97082573,-52.759541
17827.2,0.97276747,-52.786839
17830.8,0.97313178,-52.607944
17834.4,0.9708488,-52.695545
17838,0.97094589,-52.78252
17841.6,0.97180808,-52.629391
17845.2,0.96970582,-52.686401
17848.8,0.97087759,-52.744877
17852.4,0.96958971,-52.760757
17856,0.97126079,-52.699677
17859.6,0.97268957,-52.736492
17863.2,0.96999586,-52.791206
17866.8,0.9709909,-52.757446
17870.4,0.96878809,-52.734478
17874,0.97357631,-52.855965
17877.6,0.97047532,-52.767147
17881.2,0.97177738,-52.831585
17884.8,0.97221202,-52.656136
17888.4,0.97231245,-52.776073
17892,0.97309214,-52.642216
17895.6,0.97252369,-52.582066
17899.2,0.97433966,-52.622177
17902.8,0.97181791,-52.612625
17906.4,0.9721213,-52.663204
17910,0.97392464,-52.56348
17913.6,0.97139096,-52.677341
17917.2,0.97028333,-52.614285
17920.8,0.97088307,-52.664829
17924.4,0.97259665,-52.564541
17928,0.97188443,-52.677544
17931.6,0.97300553,-52.662331
17935.2,0.97237235,-52.651386
17938.8,0.97180784,-52.717861
17942.4,0.97243935,-52.632221
17946,0.97014093,-52.593666
17949.6,0.9719485,-52.69466
17953.2,0.97244686,-52.539925
17956.8,0.97155285,-52.565163
17960.4,0.97196352,-52.835194
17964,0.97097784,-52.733944
17967.6,0.97335744,-52.721107
17971.2,0.97340536,-52.70116
17974.8,0.97200876,-52.602074
17978.4,0.97166121,-52.849072
17982,0.97177535,-52.896015
17985.6,0.97258317,-52.927132
17989.2,0.97490937,-52.908138
17992.8,0.97333121,-52.871361
17996.4,0.96992773,-53.096603
18000,0.9721697,-52.972565
18003.6,0.97258562,-53.092129
18007.2,0.97184807,-53.016884
18010.8,0.9727363,-53.054661
18014.4,0.97444707,-53.250275
18018,0.97304821,-53.298187
18021.6,0.9712742,-53.304619
18025.2,0.97075003,-53.411129
18028.8,0.97222418,-53.358322
18032.4,0.97271705,-53.454018
18036,0.97397923,-53.408875
18039.6,0.97259372,-53.529408
18043.2,0.97084504,-53.644733
18046.8,0.96929967,-53.667843
18050.4,0.97395825,-53.613937
18054,0.97367942,-53.583935
18057.6,0.97418267,-53.650845
18061.2,0.97130412,-53.691322
18064.8,0.97107971,-53.761654
18068.4,0.97178507,-53.781773
18072,0.97229868,-53.836761
18075.6,0.97436953,-53.867867
18079.2,0.97278941,-53.845264
18082.8,0.97451425,-53.898479
18086.4,0.97541285,-54.000458
18090,0.9720313,-53.989136
18093.6,0.9715367,-54.022732
18097.2,0.97304899,-54.037975
18100.8,0.97017217,-54.027199
18104.4,0.97073823,-54.054508
18108,0.97233218,-54.202969
18111.6,0.97102976,-54.296421
18115.2,0.97253883,-54.21806
18118.8,0.97214442,-54.146938
18122.4,0.97377384,-54.124241
18126,0.97415006,-54.085247
18129.6,0.97007686,-54.2034
18133.2,0.97125459,-54.181068
18136.8,0.97260314,-54.3606
18140.4,0.97041589,-54.308746
18144,0.97255838,-54.107582
18147.6,0.97272551,-54.363541
18151.2,0.97305769,-54.327835
18154.8,0.97209907,-54.214828
18158.4,0.97492427,-54.345219
18162,0.97070253,-54.304043
18165.6,0.9713611,-54.272717
18169.2,0.97255963,-54.422382
18172.8,0.97213697,-54.313957
18176.4,0.97313935,-54.347553
18180,0.9721908,-54.484554
18183.6,0.97137678,-54.377388
18187.2,0.97081023,-54.43045
18190.8,0.96820587,-54.516579
18194.4,0.97035307,-54.572353
18198,0.96949065,-54.530369
18201.6,0.97098148,-54.61718
18205.2,0.97172195,-54.603882
18208.8,0.97235793,-54.591614
18212.4,0.97073144,-54.565159
18216,0.97158992,-54.669159
18219.6,0.97094715,-54.727894
18223.2,0.97191405,-54.694054
18226.8,0.97335446,-54.799465
18230.4,0.97145694,-54.827709
18234,0.97078848,-54.697872
18237.6,0.97100329,-54.630367
18241.2,0.97029734,-54.740807
18244.8,0.97239476,-54.81517
18248.4,0.97196054,-54.777809
18252,0.97083229,-54.846245
18255.6,0.97264737,-54.743168
18259.2,0.97267562,-54.770615
18262.8,0.97403467,-54.769947
18266.4,0.97521347,-54.836834
18270,0.97383791,-54.905144
18273.6,0.97303432,-54.861847
18277.2,0.97265196,-54.776016
18280.8,0.97089803,-55.090679
18284.4,0.97103173,-54.908855
18288,0.97043383,-54.911438
18291.6,0.96959114,-54.965237
18295.2,0.96979237,-54.913757
18298.8,0.97267818,-54.901382
18302.4,0.9719255,-54.939598
18306,0.97371942,-54.910019
18309.6,0.97284508,-54.725864
18313.2,0.97385842,-54.831577
18316.8,0.97156137,-54.878677
18320.4,0.97341925,-54.848713
18324,0.96988344,-54.755943
18327.6,0.97388542,-54.838913
18331.2,0.97238374,-54.773903
18334.8,0.97014654,-54.885426
18338.4,0.96978527,-54.870346
18342,0.97258276,-54.900421
18345.6,0.97118312,-54.83894
18349.2,0.97381032,-54.847057
18352.8,0.97378194,-54.75034
18356.4,0.97309113,-54.952026
18360,0.97103804,-54.868725
18363.6,0.97030598,-54.969242
18367.2,0.97017443,-54.903446
18370.8,0.97156966,-55.011654
18374.4,0.97331309,-54.93668
18378,0.97336137,-54.918026
18381.6,0.9733786,-54.911282
18385.2,0.97096324,-54.92424
18388.8,0.96919411,-54.955177
18392.4,0.96957225,-54.996445
18396,0.97105187,-55.029922
18399.6,0.9710294,-54.978642
18403.2,0.97128463,-55.021763
18406.8,0.97043574,-55.112
18410.4,0.97236383,-55.009598
18414,0.9682011,-54.961498
18417.6,0.97096467,-54.949135
18421.2,0.97278869,-54.936035
18424.8,0.97104067,-55.003609
18428.4,0.97172356,-54.98341
18432,0.9727236,-54.993832
18435.6,0.97085398,-54.939774
18439.2,0.97164989,-54.941986
18442.8,0.97011107,-55.011303
18446.4,0.9708209,-54.985558
18450,0.97034252,-54.840271
18453.6,0.97018272,-54.833519
18457.2,0.97273546,-54.930611
18460.8,0.97182035,-54.800823
18464.4,0.97136408,-54.894779
18468,0.96999604,-54.94511
18471.6,0.96965265,-54.935196
18475.2,0.97300571,-54.886158
18478.8,0.97298056,-54.85191
18482.4,0.97364515,-54.936119
18486,0.97066307,-54.824085
18489.6,0.97233158,-55.005581
18493.2,0.97104663,-54.980877
18496.8,0.97124934,-54.925484
18500.4,0.97075325,-54.928844
18504,0.97233826,-54.941299
18507.6,0.97092587,-54.916313
18511.2,0.96841377,-55.057339
18514.8,0.97009653,-55.088268
18518.4,0.97244233,-55.10281
18522,0.97405148,-54.999477
18525.6,0.97058529,-55.102318
18529.2,0.9719066,-55.140205
18532.8,0.96974623,-55.209328
18536.4,0.96861798,-55.31221
18540,0.97063196,-55.296906
18543.6,0.97198391,-55.186069
18547.2,0.97179234,-55.217167
18550.8,0.97200584,-55.270695
18554.4,0.97070193,-55.264004
18558,0.97139573,-55.282299
18561.6,0.96841604,-55.347858
18565.2,0.96889597,-55.465641
18568.8,0.96999407,-55.425072
18572.4,0.97284329,-55.559456
18576,0.97350222,-55.532921
18579.6,0.97375727,-55.51762
18583.2,0.97175646,-55.578884
18586.8,0.97262692,-55.538937
18590.4,0.97096318,-55.542549
18594,0.97056234,-55.546963
18597.6,0.97061116,-55.665863
18601.2,0.96944368,-55.572258
18604.8,0.9687109,-55.679039
18608.4,0.97108507,-55.634747
18612,0.97181302,-55.629753
18615.6,0.97428048,-55.735573
18619.2,0.97182745,-55.723125
18622.8,0.97222131,-55.796642
18626.4,0.97052145,-55.636375
18630,0.97099704,-55.68623
18633.6,0.97340488,-55.678005
18637.2,0.96882874,-55.840115
18640.8,0.9679969,-55.891289
18644.4,0.96796757,-55.912029
18648,0.96870154,-55.780491
18651.6,0.97031814,-55.924469
18655.2,0.96984738,-55.885311
18658.8,0.96979123,-55.877552
18662.4,0.97013134,-55.978504
18666,0.9718098,-55.920864
18669.6,0.97069764,-55.906723
18673.2,0.96970654,-56.03196
18676.8,0.9707076,-56.063007
18680.4,0.97215027,-56.020794
18684,0.97068959,-56.157379
18687.6,0.96870661,-56.046242
18691.2,0.96894801,-56.168182
18694.8,0.96932542,-56.286282
18698.4,0.96911442,-56.155022
18702,0.97022504,-56.176052
18705.6,0.96985573,-56.226788
18709.2,0.97117949,-56.339916
18712.8,0.97172797,-56.24445
18716.4,0.97034049,-56.265728
18720,0.97025341,-56.231426
18723.6,0.97025919,-56.427002
18727.2,0.97047406,-56.348484
18730.8,0.96958762,-56.383888
18734.4,0.97197223,-56.44891
18738,0.96975154,-56.346786
18741.6,0.97102171,-56.515377
18745.2,0.96910131,-56.460556
18748.8,0.97124743,-56.477936
18752.4,0.96821868,-56.348663
18756,0.96838158,-56.331406
18759.6,0.96872824,-56.441948
18763.2,0.9690038,-56.380985
18766.8,0.96966928,-56.303001
18770.4,0.96860754,-56.377148
18774,0.96843958,-56.283661
18777.6,0.96834362,-56.234844
18781.2,0.96870404,-56.199028
18784.8,0.9682247,-56.166298
18788.4,0.96726346,-56.120998
18792,0.9680438,-56.171642
18795.6,0.97103709,-56.034122
18799.2,0.9687407,-55.9771
18802.8,0.96763718,-56.01664
18806.4,0.96867579,-55.916008
18810,0.96922028,-55.97192
18813.6,0.97018182,-55.851372
18817.2,0.96905774,-55.878956
18820.8,0.9700467,-55.822533
18824.4,0.97225332,-55.733212
18828,0.97109592,-55.640652
18831.6,0.97186935,-55.519695
18835.2,0.97154039,-55.591141
18838.8,0.96982229,-55.562908
18842.4,0.96930313,-55.548744
18846,0.97010851,-55.504559
18849.6,0.970038,-55.562786
18853.2,0.96977723,-55.343319
18856.8,0.97026426,-55.422337
18860.4,0.9704929,-55.372826
18864,0.97050482,-55.283367
18867.6,0.96986973,-55.428089
18871.2,0.97006547,-55.370079
18874.8,0.96959507,-55.275402
18878.4,0.97218776,-55.391914
18882,0.97156054,-55.31485
18885.6,0.97218412,-55.418262
18889.2,0.97028548,-55.189579
18892.8,0.9695434,-55.359196
18896.4,0.97060746,-55.291252
18900,0.97260875,-55.172306
18903.6,0.96980983,-55.204624
18907.2,0.9692089,-55.27404
18910.8,0.96904552,-55.21912
18914.4,0.97109824,-55.270573
18918,0.9706341,-55.257385
18921.6,0.97051269,-55.329304
18925.2,0.96928638,-55.262199
18928.8,0.968216,-55.289932
18932.4,0.9699164,-55.313461
18936,0.9714945,-55.288643
18939.6,0.9716416,-55.23967
18943.2,0.97368789,-55.309166
18946.8,0.96993643,-55.294586
18950.4,0.96965331,-55.28793
18954,0.96886426,-55.268784
18957.6,0.97174305,-55.304111
18961.2,0.97100449,-55.275627
18964.8,0.9713136,-55.370152
18968.4,0.97099257,-55.283489
18972,0.96941036,-55.336842
18975.6,0.97082156,-55.255962
18979.2,0.97089481,-55.265717
18982.8,0.96986979,-55.308048
18986.4,0.97082001,-55.322144
18990,0.96778893,-55.289818
18993.6,0.97014868,-55.239338
18997.2,0.96971393,-55.308586
19000.8,0.97063941,-55.264694
19004.4,0.97084105,-55.27438
19008,0.96995568,-55.322277
19011.6,0.97010684,-55.224098
19015.2,0.97056383,-55.208916
19018.8,0.9696821,-55.231136
19022.4,0.9703784,-55.284439
19026,0.97242451,-55.142059
19029.6,0.97089666,-55.394753
19033.2,0.96971643,-55.327812
19036.8,0.96879131,-55.263073
19040.4,0.96824038,-55.245346
19044,0.9721722,-55.279736
19047.6,0.97101903,-55.13747
19051.2,0.97081548,-55.300018
19054.8,0.96927851,-55.529297
19058.4,0.96972352,-55.32402
19062,0.96874654,-55.394993
19065.6,0.96949619,-55.435398
19069.2,0.97108823,-55.316395
19072.8,0.97401053,-55.324944
19076.4,0.97129554,-55.298904
19080,0.97169805,-55.32822
19083.6,0.97101533,-55.342819
19087.2,0.96860397,-55.328083
19090.8,0.9696095,-55.271744
19094.4,0.96741259,-55.353813
19098,0.97100347,-55.461403
19101.6,0.97124791,-55.344677
19105.2,0.97054774,-55.402306
19108.8,0.97147787,-55.344749
19112.4,0.97303247,-55.332859
19116,0.9708581,-55.388027
19119.6,0.97142273,-55.433643
19123.2,0.96857488,-55.333088
19126.8,0.97044474,-55.3932
19130.4,0.9706493,-55.408138
19134,0.97114557,-55.337406
19137.6,0.97084975,-55.484901
19141.2,0.97174686,-55.353123
19144.8,0.97339213,-55.359566
19148.4,0.97003222,-55.313564
19152,0.97084659,-55.416729
19155.6,0.96973276,-55.253681
19159.2,0.97043389,-55.248016
19162.8,0.96970558,-55.196217
19166.4,0.97190398,-55.207848
19170,0.97105467,-55.253086
19173.6,0.97161841,-55.231628
19177.2,0.97038883,-55.18383
19180.8,0.97231388,-55.291931
19184.4,0.97086936,-55.199471
19188,0.97037351,-55.216381
19191.6,0.96974736,-55.159603
19195.2,0.96866965,-55.286148
19198.8,0.97150505,-55.278278
19202.4,0.97212189,-55.263119
19206,0.97204834,-55.254528
19209.6,0.97053277,-55.211693
19213.2,0.97063011,-55.33305
19216.8,0.96968514,-55.157047
19220.4,0.97239262,-55.25293
19224,0.97051489,-55.205433
19227.6,0.97229642,-55.325703
19231.2,0.96950918,-55.273819
19234.8,0.97033519,-55.318096
19238.4,0.9732731,-55.242332
19242,0.97287768,-55.198734
19245.6,0.97024369,-55.274982
19249.2,0.9692291,-55.179752
19252.8,0.96992105,-55.191647
19256.4,0.96911395,-55.031368
19260,0.97130764,-55.196789
19263.6,0.9715606,-55.215115
19267.2,0.96997678,-55.127178
19270.8,0.97082865,-55.228611
19274.4,0.97277606,-55.081669
19278,0.97178596,-55.106159
19281.6,0.97077328,-55.144661
19285.2,0.97120696,-55.215424
19288.8,0.97013348,-55.11594
19292.4,0.97261614,-55.178154
19296,0.97371441,-55.073673
19299.6,0.97100228,-55.103508
19303.2,0.97015333,-55.12941
19306.8,0.97114748,-55.141148
19310.4,0.97173285,-55.055264
19314,0.97184926,-55.057945
19317.6,0.97054631,-54.949699
19321.2,0.97275263,-54.880436
19324.8,0.97305322,-54.925503
19328.4,0.97159714,-54.948639
19332,0.97122818,-54.824322
19335.6,0.97016186,-54.920269
19339.2,0.97131711,-54.908379
19342.8,0.96914524,-54.808624
19346.4,0.96998698,-54.852493
19350,0.96815068,-54.741108
19353.6,0.97060651,-54.899719
19357.2,0.97012442,-54.960011
19360.8,0.97024524,-54.915657
19364.4,0.9703787,-54.909763
19368,0.97176224,-54.711334
19371.6,0.97046578,-54.88438
19375.2,0.97400874,-54.879139
19378.8,0.97045922,-54.840443
19382.4,0.97270137,-54.824516
19386,0.97180521,-54.818752
19389.6,0.97239077,-54.838066
19393.2,0.97192264,-54.945625
19396.8,0.97283524,-54.840031
19400.4,0.97035372,-54.77528
19404,0.9717505,-54.839355
19407.6,0.96978873,-54.897156
19411.2,0.97257173,-54.909515
19414.8,0.97119457,-54.758667
19418.4,0.97193927,-54.789326
19422,0.97181404,-54.724213
19425.6,0.97012103,-54.874298
19429.2,0.97175878,-54.783443
19432.8,0.96986753,-54.701473
19436.4,0.97030121,-54.83807
19440,0.96830016,-54.869667
19443.6,0.9716149,-54.782108
19447.2,0.97029322,-54.714756
19450.8,0.97077447,-54.711399
19454.4,0.97242844,-54.742771
19458,0.97061425,-54.656635
19461.6,0.96929491,-54.774063
19465.2,0.97018158,-54.932068
19468.8,0.96993971,-54.816437
19472.4,0.96937704,-54.846947
19476,0.96891278,-54.864037
19479.6,0.97078204,-54.897354
19483.2,0.97035819,-54.879356
19486.8,0.97097039,-54.858433
19490.4,0.9690299,-54.837265
19494,0.97081089,-55.014114
19497.6,0.97073913,-55.079247
19501.2,0.97271788,-55.035641
19504.8,0.97118849,-55.015182
19508.4,0.96886903,-55.111732
19512,0.97030115,-55.142883
19515.6,0.97066021,-55.21114
19519.2,0.97134554,-55.090321
19522.8,0.9707678,-55.107121
19526.4,0.96840775,-55.280525
19530,0.97027838,-55.306698
19533.6,0.97090054,-55.334526
19537.2,0.97189516,-55.304695
19540.8,0.9702515,-55.222275
19544.4,0.96874213,-55.555794
19548,0.97132766,-55.41301
19551.6,0.97080249,-55.306145
19555.2,0.97047585,-55.320648
19558.8,0.96994907,-55.349792
19562.4,0.97080672,-55.404434
19566,0.97073257,-55.426834
19569.6,0.97124249,-55.33268
19573.2,0.97253811,-55.366585
19576.8,0.96913719,-55.466087
19580.4,0.96918845,-55.456501
19584,0.97116053,-55.439461
19587.6,0.96980685,-55.465328
19591.2,0.97033852,-55.498894
19594.8,0.96805727,-55.527424
19598.4,0.97040308,-55.587868
19602,0.97049117,-55.447956
19605.6,0.97076321,-55.43335
19609.2,0.97032934,-55.520027
19612.8,0.96880674,-55.571522
19616.4,0.97094977,-55.500477
19620,0.97044897,-55.624306
19623.6,0.97161686,-55.531197
19627.2,0.97076619,-55.624996
19630.8,0.96848327,-55.596138
19634.4,0.96937191,-55.665398
19638,0.97254515,-55.482994
19641.6,0.97094905,-55.545723
19645.2,0.97270006,-55.654671
19648.8,0.97018719,-55.7253
19652.4,0.96997875,-55.823181
19656,0.96958619,-55.585052
19659.6,0.97106183,-55.624523
19663.2,0.97169578,-55.672276
19666.8,0.97014117,-55.849628
19670.4,0.96949863,-55.901539
19674,0.97057486,-55.847485
19677.6,0.97210854,-55.807407
19681.2,0.97201687,-55.820232
19684.8,0.96931094,-55.829182
19688.4,0.97058618,-55.907852
19692,0.97052366,-55.842075
19695.6,0.97066498,-55.855808
19699.2,0.9694047,-55.941803
19702.8,0.97128969,-55.994347
19706.4,0.96981788,-55.980042
19710,0.97182745,-55.978806
19713.6,0.97214329,-56.059067
19717.2,0.9698146,-56.21048
19720.8,0.97073352,-56.103035
19724.4,0.97275573,-56.1912
19728,0.97075522,-56.011845
19731.6,0.97078496,-56.227551
19735.2,0.97001261,-56.047199
19738.8,0.97073513,-56.198689
19742.4,0.96931899,-56.245907
19746,0.96983272,-56.274509
19749.6,0.97030854,-56.208599
19753.2,0.96962094,-56.294971
19756.8,0.97310841,-56.233887
19760.4,0.97239393,-56.300766
19764,0.97253406,-56.352001
19767.6,0.97068268,-56.237057
19771.2,0.97241104,-56.283592
19774.8,0.96922374,-56.390854
19778.4,0.97119898,-56.2416
19782,0.97121155,-56.283882
19785.6,0.97033638,-56.396229
19789.2,0.97157431,-56.316868
19792.8,0.97082257,-56.337173
19796.4,0.9702943,-56.324947
19800,0.971205,-56.491951
19803.6,0.971268,-56.437275
19807.2,0.97090971,-56.383572
19810.8,0.96811116,-56.442554
19814.4,0.96885139,-56.320313
19818,0.96964109,-56.361378
19821.6,0.97025466,-56.478592
19825.2,0.9695996,-56.475842
19828.8,0.96867847,-56.378849
19832.4,0.97094846,-56.487606
19836,0.97024763,-56.596611
19839.6,0.97070092,-56.474274
19843.2,0.97039163,-56.466404
19846.8,0.97073221,-56.560658
19850.4,0.9728331,-56.399223
19854,0.971434,-56.47398
19857.6,0.97100872,-56.347172
19861.2,0.97252524,-56.361004
19864.8,0.97021413,-56.441189
19868.4,0.97073728,-56.488712
19872,0.97013909,-56.377846
19875.6,0.96882266,-56.405277
19879.2,0.96746415,-56.404675
19882.8,0.97013599,-56.577457
19886.4,0.96810794,-56.407619
19890,0.97106975,-56.466473
19893.6,0.97070533,-56.487099
19897.2,0.96943033,-56.405788
19900.8,0.97103149,-56.447769
19904.4,0.97079641,-56.39006
19908,0.96991175,-56.4678
19911.6,0.97012973,-56.44619
19915.2,0.96876377,-56.489658
19918.8,0.97071832,-56.52758
19922.4,0.97035432,-56.439926
19926,0.96994621,-56.428955
19929.6,0.96999693,-56.433308
19933.2,0.9705376,-56.394241
19936.8,0.9705683,-56.396164
19940.4,0.97060239,-56.49596
19944,0.97010422,-56.492496
19947.6,0.97108507,-56.431122
19951.2,0.97076511,-56.289452
19954.8,0.97130018,-56.324806
19958.4,0.97185093,-56.404629
19962,0.97103429,-56.371544
19965.6,0.96923518,-56.359814
19969.2,0.96745825,-56.452793
19972.8,0.96865195,-56.499077
19976.4,0.9705165,-56.406673
19980,0.97020054,-56.366215
19983.6,0.97071612,-56.464493
19987.2,0.96934479,-56.563793
19990.8,0.9688623,-56.473854
19994.4,0.97056603,-56.405392
19998,0.97102189,-56.369225
20001.6,0.97034019,-56.489342
20005.2,0.96902853,-56.464649
20008.8,0.96941698,-56.344624
20012.4,0.97220331,-56.348392
20016,0.97062153,-56.338978
20019.6,0.97273743,-56.388367
20023.2,0.97100931,-56.221653
20026.8,0.96912527,-56.304848
20030.4,0.97002554,-56.419197
20034,0.96872741,-56.31395
20037.6,0.97199482,-56.43972
20041.2,0.96920693,-56.345238
20044.8,0.97028834,-56.401814
20048.4,0.97138631,-56.384926
20052,0.96866143,-56.369762
20055.6,0.97122473,-56.491707
20059.2,0.97018099,-56.492355
20062.8,0.96788561,-56.558754
20066.4,0.96950781,-56.678646
20070,0.97084028,-56.626919
20073.6,0.9696421,-56.650112
20077.2,0.97018433,-56.693691
20080.8,0.97179121,-56.725315
20084.4,0.97010982,-56.80648
20088,0.96870387,-56.868832
20091.6,0.97018909,-56.867252
20095.2,0.96988541,-56.913715
20098.8,0.9707799,-57.145443
20102.4,0.97177786,-57.015007
20106,0.97172976,-56.948975
20109.6,0.97156173,-57.133179
20113.2,0.96900278,-57.229061
20116.8,0.96976113,-57.264668
20120.4,0.96930087,-57.331829
20124,0.97226459,-57.313839
20127.6,0.9704197,-57.225227
20131.2,0.97185296,-57.178314
20134.8,0.97344851,-57.471554
20138.4,0.97037297,-57.54282
20142,0.97155339,-57.589703
20145.6,0.96934646,-57.482273
20149.2,0.97013867,-57.504921
20152.8,0.97217458,-57.544739
20156.4,0.97104639,-57.559624
20160,0.97058767,-57.566044
20163.6,0.96724206,-57.656277
20167.2,0.9709323,-57.67244
20170.8,0.97144175,-57.571774
20174.4,0.97146249,-57.611786
20178,0.97076994,-57.691338
20181.6,0.96841824,-57.793495
20185.2,0.97015476,-57.648834
20188.8,0.97089976,-57.792294
20192.4,0.97258395,-57.749817
20196,0.97247303,-57.63306
20199.6,0.97048748,-57.705189
20203.2,0.9696058,-57.704224
20206.8,0.97056007,-57.789719
20210.4,0.96923965,-57.846676
20214,0.97042477,-57.768314
20217.6,0.97177029,-57.761799
20221.2,0.97087497,-57.873348
20224.8,0.96800095,-57.922581
20228.4,0.96810496,-57.923073
20232,0.97188985,-58.042503
20235.6,0.97054708,-57.857262
20239.2,0.97007793,-57.939751
20242.8,0.96909821,-57.894009
20246.4,0.96978509,-57.926167
20250,0.96988481,-57.981655
20253.6,0.96995127,-58.098701
20257.2,0.97084391,-58.045429
20260.8,0.96961266,-58.161522
20264.4,0.97109318,-58.025654
20268,0.97324336,-57.988934
20271.6,0.96930057,-58.120861
20275.2,0.96796286,-58.343914
20278.8,0.9687984,-58.188232
20282.4,0.96891546,-58.324291
20286,0.96985781,-58.301414
20289.6,0.96890765,-58.345787
20293.2,0.97032607,-58.248119
20296.8,0.96982515,-58.437206
20300.4,0.97130424,-58.606049
20304,0.96965313,-58.672241
20307.6,0.96820188,-58.510319
20311.2,0.96768636,-58.614677
20314.8,0.97049171,-58.627586
20318.4,0.96985221,-58.632961
20322,0.97034931,-58.635487
20325.6,0.97038829,-58.563725
20329.2,0.97099221,-58.576931
20332.8,0.97091758,-58.607075
20336.4,0.97138745,-58.574139
20340,0.96979916,-58.705318
20343.6,0.97041678,-58.566879
20347.2,0.97013825,-58.660835
20350.8,0.96949613,-58.711643
20354.4,0.96959347,-58.77998
20358,0.96894068,-58.683208
20361.6,0.9692862,-58.616936
20365.2,0.97016197,-58.790794
20368.8,0.97291273,-58.71463
20372.4,0.96721673,-58.791153
20376,0.969823,-58.747578
20379.6,0.96956295,-58.902424
20383.2,0.96866387,-58.752296
20386.8,0.97047138,-58.756599
20390.4,0.97016937,-58.736889
20394,0.96924376,-58.617809
20397.6,0.96932846,-58.693401
20401.2,0.96923429,-58.563107
20404.8,0.96801597,-58.681618
20408.4,0.96900064,-58.655445
20412,0.97019601,-58.565151
20415.6,0.96824342,-58.536163
20419.2,0.96954978,-58.574631
20422.8,0.96832645,-58.528023
20426.4,0.970792,-58.495155
20430,0.96896243,-58.522324
20433.6,0.97029984,-58.754025
20437.2,0.97058171,-58.560055
20440.8,0.96924782,-58.46991
20444.4,0.9720723,-58.446838
20448,0.97087336,-58.514137
20451.6,0.97186399,-58.519218
20455.2,0.97137016,-58.439938
20458.8,0.97075468,-58.527264
20462.4,0.96993834,-58.538719
20466,0.97139096,-58.476028
20469.6,0.97212029,-58.52634
20473.2,0.97340465,-58.604218
20476.8,0.96964753,-58.493084
20480.4,0.97117251,-58.515537
20484,0.97160298,-58.664707
20487.6,0.97119927,-58.561153
20491.2,0.97161466,-58.463608
20494.8,0.97192311,-58.569828
20498.4,0.9710269,-58.499813
20502,0.96794707,-58.562447
20505.6,0.97004598,-58.542271
20509.2,0.96874982,-58.547363
20512.8,0.96883821,-58.504391
20516.4,0.96999317,-58.562588
20520,0.96865821,-58.714622
20523.6,0.9715153,-58.51635
20527.2,0.97188735,-58.522736
20530.8,0.97265577,-58.451904
20534.4,0.96958822,-58.585293
20538,0.97027874,-58.647243
20541.6,0.97099835,-58.55349
20545.2,0.96865308,-58.555805
20548.8,0.97235328,-58.607471
20552.4,0.97058135,-58.437031
20556,0.97123778,-58.531704
20559.6,0.97089797,-58.540718
20563.2,0.96896714,-58.463516
20566.8,0.96769261,-58.632515
20570.4,0.96984994,-58.530144
20574,0.97115141,-58.516335
20577.6,0.97084898,-58.531628
20581.2,0.97148281,-58.518433
20584.8,0.97046816,-58.492165
20588.4,0.96901804,-58.610996
20592,0.96877354,-58.620392
20595.6,0.96914786,-58.615551
20599.2,0.96919131,-58.683407
20602.8,0.97054422,-58.582184
20606.4,0.96957463,-58.684418
20610,0.96761513,-58.646736
20613.6,0.97207129,-58.747093
20617.2,0.97112691,-58.570114
20620.8,0.97214359,-58.754681
20624.4,0.96971697,-58.775417
20628,0.96900749,-58.889511
20631.6,0.97184885,-58.898342
20635.2,0.97204441,-58.790546
20638.8,0.97024405,-58.732975
20642.4,0.97041053,-58.850761
20646,0.96867096,-58.945419
20649.6,0.9709785,-58.959
20653.2,0.97291332,-58.838577
20656.8,0.97135603,-58.845139
20660.4,0.96885365,-58.978432
20664,0.96931922,-58.982502
20667.6,0.96939647,-58.987633
20671.2,0.96879405,-59.005703
20674.8,0.9702242,-58.940975
20678.4,0.96943325,-59.002213
20682,0.9720847,-59.054924
20685.6,0.96908784,-59.054569
20689.2,0.9697113,-59.06781
20692.8,0.97047377,-59.086342
20696.4,0.97019082,-59.17852
20700,0.97043109,-59.192436
20703.6,0.96845973,-59.184246
20707.2,0.9703908,-59.310917
20710.8,0.96921206,-59.201309
20714.4,0.97057539,-59.232937
20718,0.971156,-59.266125
20721.6,0.96916944,-59.196342
20725.2,0.9683581,-59.277321
20728.8,0.96895456,-59.301998
20732.4,0.96744853,-59.291248
20736,0.9699409,-59.26709
